"GeneID","ensembl_gene_id","ENTREZID","logFC","logCPM","LR","FDR"
"ENSRNOT00000089991","ENSRNOG00000004844","299905",-0.298390328643887,3.27452949205862,0.335536937534393,0.992066889562182
"ENSRNOT00000067491","ENSRNOG00000004844","299905",1.24037709280965,1.27348989108255,0.646677279427145,0.931178259381589
"ENSRNOT00000094939","ENSRNOG00000004846","299971",0.208498916263134,1.00209319069091,0.0114208648050784,1
"ENSRNOT00000006917","ENSRNOG00000004846","299971",-0.0720843056565391,6.88314271355033,0.32859208736303,0.993009722004916
"ENSRNOT00000108354","ENSRNOG00000004846","299971",8.19883773413881,-0.344923474858201,5.0570415580056,0.222274206487152
"ENSRNOT00000104331","ENSRNOG00000004846","299971",-0.624441878827885,1.62067188109074,0.0994905820238721,1
"ENSRNOT00000006473","ENSRNOG00000004857","314196",0.0811167783468467,2.56002485806952,0.0225803560719724,1
"ENSRNOT00000094336","ENSRNOG00000004857","314196",7.48592143477253,0.285546514081867,9.26939952312451,0.0483916479265378
"ENSRNOT00000118273","ENSRNOG00000004861","311144",-0.666094429535733,1.23843657141965,0.156418515949692,1
"ENSRNOT00000006880","ENSRNOG00000004861","311144",7.93093133322381,0.175757499408325,6.78231570212691,0.122805381997197
"ENSRNOT00000065168","ENSRNOG00000004863","362185",0.0508039064189267,2.37212635202209,0.00883859594560743,1
"ENSRNOT00000080416","ENSRNOG00000004863","362185",2.88589879318312,-0.446811269491671,1.56400143197978,0.705639646117672
"ENSRNOT00000095713","ENSRNOG00000004864","295607",-0.261181163303832,5.47230171971913,1.18374952663151,0.802437614689229
"ENSRNOT00000104801","ENSRNOG00000004864","295607",-0.0206513231236387,5.40153342313438,0.00710892461603763,1
"ENSRNOT00000074811","ENSRNOG00000004869","302333",1.41529407431748,1.27056398213606,1.1202449066874,0.817607393543882
"ENSRNOT00000006907","ENSRNOG00000004869","302333",-0.506295622333043,0.440903487769045,0.0871842846512152,1
"ENSRNOT00000006502","ENSRNOG00000004870","304775",-0.511248618140462,3.4354449650786,1.78953532789254,0.656302663967483
"ENSRNOT00000106502","ENSRNOG00000004873","81749",-2.6276762801295,-0.0686422381475381,0.706428084960173,0.917618882138931
"ENSRNOT00000006729","ENSRNOG00000004873","81749",-0.546742421913647,-0.267120380407375,0.0376093241217959,1
"ENSRNOT00000115709","ENSRNOG00000004874","366205",2.19953790152052,-0.823883869429361,0.28545135798449,1
"ENSRNOT00000006454","ENSRNOG00000004874","366205",-1.75265475930741,2.97013464441921,13.2063398282805,0.00921425039635499
"ENSRNOT00000100687","ENSRNOG00000004883","681415",0.375115362374536,6.24840838059565,4.65764826730758,0.257505990001045
"ENSRNOT00000006573","ENSRNOG00000004888","305539",-1.66405293548424,2.25768255274646,0.86381984712531,0.880980586308073
"ENSRNOT00000079874","ENSRNOG00000004888","305539",0.111981342473101,5.15262683160108,0.176382052360918,1
"ENSRNOT00000006849","ENSRNOG00000004889","289229",-0.319569082949201,3.36332106326903,0.586449669439148,0.944416396198601
"ENSRNOT00000096414","ENSRNOG00000004890","29241",-0.376465086816078,0.833215700370833,0.0164533340145034,1
"ENSRNOT00000098906","ENSRNOG00000004890","29241",-1.31915524142727,1.57149923262626,0.387093272194583,0.983508520183394
"ENSRNOT00000006789","ENSRNOG00000004890","29241",-1.64116017843867,0.941139433309652,0.234578530335188,1
"ENSRNOT00000006481","ENSRNOG00000004891","311279",-1.00103976902045,4.83473831441501,13.810404974904,0.00711780124647515
"ENSRNOT00000006509","ENSRNOG00000004893","362749",0.741721745503862,0.515338882601476,0.372131209021632,0.985560548295571
"ENSRNOT00000006764","ENSRNOG00000004900","58959",1.95482409689179,4.83919459779316,29.796229467265,4.79888914698951e-06
"ENSRNOT00000032941","ENSRNOG00000004900","58959",2.60036053152686,4.24636335008274,10.6939608230342,0.0269944419377796
"ENSRNOT00000114902","ENSRNOG00000004901","298805",0.274176106053433,4.96605543649847,1.37306752674662,0.753535585885917
"ENSRNOT00000007015","ENSRNOG00000004903","117278",0.457759248895886,4.09353072331339,1.94517263632091,0.628147132987533
"ENSRNOT00000096142","ENSRNOG00000004904","288778",-0.245597668620848,7.82610634298122,5.9294507849141,0.165703638931661
"ENSRNOT00000006578","ENSRNOG00000004904","288778",0.626787219552792,2.69961189708287,0.0678424813929119,1
"ENSRNOT00000096767","ENSRNOG00000004904","288778",0.495884954158859,2.92057608577066,0.342484779304055,0.991253682221403
"ENSRNOT00000007073","ENSRNOG00000004908","313961",0.0161323066139106,6.03633557788094,0.0139350479433986,1
"ENSRNOT00000110833","ENSRNOG00000004908","313961",-0.406136515732082,1.38662935074467,0.0342326057294891,1
"ENSRNOT00000066396","ENSRNOG00000004909","299805",-2.57137376150968,1.17996422477662,0.850532389877955,0.884480050677207
"ENSRNOT00000114739","ENSRNOG00000004909","299805",-0.387911737034837,5.40447858624642,0.117339134034154,1
"ENSRNOT00000085836","ENSRNOG00000004909","299805",-0.0674250115263416,3.60523494783602,0.00178326532891049,1
"ENSRNOT00000104908","ENSRNOG00000004909","299805",1.1631785664205,3.65283822998582,0.318085294601659,0.995101774945158
"ENSRNOT00000100132","ENSRNOG00000004909","299805",0.448478167510329,3.53849254980921,0.165572943368481,1
"ENSRNOT00000091427","ENSRNOG00000004909","299805",0.955741473405878,1.24238646354285,0.101272977148557,1
"ENSRNOT00000118688","ENSRNOG00000004909","299805",0.355905061236706,2.67466356557651,0.129149328686346,1
"ENSRNOT00000006768","ENSRNOG00000004910","498225",0.152361386581052,5.49530054163942,0.365918564879944,0.986676256181893
"ENSRNOT00000117695","ENSRNOG00000004910","498225",2.97090274315277,0.161852739053237,1.06386586839632,0.832352851754313
"ENSRNOT00000111867","ENSRNOG00000004910","498225",5.15840173731419,-1.25174002556854,3.6565241080655,0.363106462896431
"ENSRNOT00000006961","ENSRNOG00000004912","296456",0.380957599774033,4.61691274050921,0.835146449384318,0.887691772963641
"ENSRNOT00000088549","ENSRNOG00000004912","296456",-0.467961273343037,1.81695508675366,0.0442226975013114,1
"ENSRNOT00000102068","ENSRNOG00000004917","304893",1.81162638586884,0.480500072239497,0.479837621476792,0.969950112309275
"ENSRNOT00000103896","ENSRNOG00000004917","304893",0.520302502849149,2.34846600566342,0.037014765275984,1
"ENSRNOT00000106934","ENSRNOG00000004917","304893",-0.798510519410171,3.94483323562802,0.523260925012679,0.96144709456351
"ENSRNOT00000006524","ENSRNOG00000004918","25469",0.451880588312711,2.29196116328451,0.596764681076854,0.941718495109423
"ENSRNOT00000052312","ENSRNOG00000004921","311336",-0.64604108805187,4.14190876861942,0.115643094900214,1
"ENSRNOT00000095179","ENSRNOG00000004921","311336",-1.5913930054793,2.96131390512946,0.134303098388999,1
"ENSRNOT00000081934","ENSRNOG00000004921","311336",-0.655386833854929,4.70188299580094,3.32338978403309,0.403057219394989
"ENSRNOT00000105321","ENSRNOG00000004921","311336",-0.419126279214748,6.32682832588782,5.17526443033108,0.213601076933793
"ENSRNOT00000105643","ENSRNOG00000004923","503027",8.47138607149902,-0.0832510185846445,2.163376180303,0.588758376491578
"ENSRNOT00000006705","ENSRNOG00000004923","503027",-0.599608331369762,3.98256748227017,0.269550200018855,1
"ENSRNOT00000041473","ENSRNOG00000004925","116670",-1.75232528969653,0.895329889234973,0.146200625948097,1
"ENSRNOT00000050037","ENSRNOG00000004925","116670",8.02632585092897,-0.711241913882781,4.582641076078,0.262416536866142
"ENSRNOT00000080285","ENSRNOG00000004925","116670",-0.387767035953202,5.87098823666496,3.59383715473615,0.369490779985824
"ENSRNOT00000112147","ENSRNOG00000004925","116670",-0.654642586714648,3.1899342743211,0.23164902161102,1
"ENSRNOT00000006773","ENSRNOG00000004925","116670",-0.800524505390985,3.55084134907848,0.515790295618771,0.962802640714902
"ENSRNOT00000006543","ENSRNOG00000004927","313905",0.315090477517095,4.63731293502038,1.18030503254777,0.803259749716219
"ENSRNOT00000097206","ENSRNOG00000004928","298936",0.237276456322805,-0.706766493318749,0.00681994547193554,1
"ENSRNOT00000066904","ENSRNOG00000004928","298936",0.398915750744144,-0.460571026136985,0.0171600870183521,1
"ENSRNOT00000006610","ENSRNOG00000004932","360945",-0.335560192245938,5.33311502376111,2.78230791666833,0.480343322658928
"ENSRNOT00000113070","ENSRNOG00000004932","360945",5.02151065429734,0.523482644409735,2.92035704014291,0.458025255350506
"ENSRNOT00000007255","ENSRNOG00000004936","25615",0.741695442125298,5.61548335240253,17.0322441345558,0.00171956255870744
"ENSRNOT00000006827","ENSRNOG00000004940","305478",-0.04782348464006,5.20003128066536,0.0458096217371278,1
"ENSRNOT00000096087","ENSRNOG00000004941","688393",3.15679705639464,-0.451401431788664,0.359344622957089,0.987432808335481
"ENSRNOT00000006599","ENSRNOG00000004941","688393",0.199631642490136,5.02045182374084,0.522257893495762,0.96144709456351
"ENSRNOT00000112564","ENSRNOG00000004947","102546572",-0.29678100973204,6.12389774836135,2.14999789704138,0.590140457616642
"ENSRNOT00000006697","ENSRNOG00000004947","102546572",-2.30481056637506,0.47084652685993,2.44100975530546,0.538139417108356
"ENSRNOT00000118037","ENSRNOG00000004951","311478",-0.125513117023674,1.23665538906516,0.00442730876859443,1
"ENSRNOT00000036273","ENSRNOG00000004951","311478",0.45476026782418,3.62733181175539,0.802256403048149,0.894813628718673
"ENSRNOT00000083061","ENSRNOG00000004951","311478",-3.30723942705764,1.36029345460963,1.45789519839639,0.731890569195851
"ENSRNOT00000043343","ENSRNOG00000004956","303113",0.132315967040313,5.94130212354502,0.520216693426434,0.961658543908431
"ENSRNOT00000109487","ENSRNOG00000004959","289820",0.473879511884916,8.54741352646362,30.7621780011469,2.99408472328338e-06
"ENSRNOT00000111423","ENSRNOG00000004959","289820",0.746277053788358,5.040635249258,6.77545639712435,0.12315652775795
"ENSRNOT00000006607","ENSRNOG00000004959","289820",0.251642235781,5.61048290590871,1.80030700154039,0.653963764802363
"ENSRNOT00000006886","ENSRNOG00000004962","170820",-0.13600607353726,5.41205796094732,0.410282344154059,0.98095022589404
"ENSRNOT00000115760","ENSRNOG00000004964","29496",0.366693749691265,-0.774762128255328,0.033598723104344,1
"ENSRNOT00000097908","ENSRNOG00000004967","362223",0.57772376124707,3.24613075442277,2.24995383355041,0.572880619684116
"ENSRNOT00000006900","ENSRNOG00000004967","362223",0.00579998911967735,5.47098658781151,0.000845550161052699,1
"ENSRNOT00000035255","ENSRNOG00000004968","362798",-0.247995506943064,5.12506055708123,1.29916160102466,0.770848622913129
"ENSRNOT00000006843","ENSRNOG00000004971","302680",-0.392517691763576,3.71794996505452,0.0290554695020546,1
"ENSRNOT00000102906","ENSRNOG00000004971","302680",-9.71535173249277,1.34748828843581,2.6653613213236,0.498966891981133
"ENSRNOT00000095191","ENSRNOG00000004971","302680",0.944998609491473,2.60001884716966,0.0915783216087043,1
"ENSRNOT00000006765","ENSRNOG00000004972","289801",6.47477366522943,-1.12216582306326,6.44782471914989,0.137489904110094
"ENSRNOT00000007595","ENSRNOG00000004973","691318",-0.386463641430474,3.81556522374022,0.109007604630651,1
"ENSRNOT00000104738","ENSRNOG00000004973","691318",0.880111100150853,1.20452324698519,0.180725439492583,1
"ENSRNOT00000106937","ENSRNOG00000004973","691318",0.704140208751777,-0.0343438746457284,0.065809407373786,1
"ENSRNOT00000113176","ENSRNOG00000004973","691318",-0.354943437246628,6.52065058995108,7.58681267769351,0.0922904843467087
"ENSRNOT00000086143","ENSRNOG00000004973","691318",-0.0522835181064436,6.45307681253027,0.11333833752904,1
"ENSRNOT00000068739","ENSRNOG00000004978","293508",-0.680185917049627,6.48239050907784,3.00044630272927,0.446722748043851
"ENSRNOT00000109432","ENSRNOG00000004978","293508",0.816822237170284,7.13062074547755,0.861792208953617,0.881801670963507
"ENSRNOT00000117576","ENSRNOG00000004978","293508",-0.466246567951157,6.14167632973521,2.16221284706075,0.588841352117001
"ENSRNOT00000006883","ENSRNOG00000004980","287419",-0.593835934527323,2.98328673528837,1.79375162259371,0.655410524466944
"ENSRNOT00000102778","ENSRNOG00000004980","287419",1.23424808040943,-0.498007625586007,0.258375081123898,1
"ENSRNOT00000021040","ENSRNOG00000004992","81754",0.0366783445851928,3.48586328428906,0.00798125996898236,1
"ENSRNOT00000084481","ENSRNOG00000004992","81754",0.143933296109929,7.47109372888498,0.776270687772183,0.900768644693942
"ENSRNOT00000112998","ENSRNOG00000004992","81754",0.243950187892753,1.64252792244625,0.0156580650061642,1
"ENSRNOT00000103373","ENSRNOG00000004992","81754",0.164007254355942,3.17009492317684,0.00813321893337715,1
"ENSRNOT00000103721","ENSRNOG00000004992","81754",0.189486775288986,7.14362868795492,1.21953916026195,0.792420325452971
"ENSRNOT00000006780","ENSRNOG00000004996","362990",0.29659193796852,4.22797347531008,0.399025043870402,0.982766205990478
"ENSRNOT00000094501","ENSRNOG00000004996","362990",0.170832930453832,4.91998974635875,0.442916268403064,0.976078325227845
"ENSRNOT00000006771","ENSRNOG00000004998","305434",0.118977568940831,4.55330138408495,0.158118640399408,1
"ENSRNOT00000116222","ENSRNOG00000005003","29714",0.288385325610653,8.00351268842671,1.28384484867951,0.774148512390812
"ENSRNOT00000006942","ENSRNOG00000005003","29714",0.374619666288749,8.18804221075832,3.12501683685954,0.429620132024641
"ENSRNOT00000006874","ENSRNOG00000005006","296086",0.194590241800278,2.99237714726447,0.175017182494806,1
"ENSRNOT00000006646","ENSRNOG00000005007","497770",-1.1146741542295,2.10694425150007,0.251298466102352,1
"ENSRNOT00000098569","ENSRNOG00000005007","497770",7.55723630470964,-0.597499021636967,6.60048601035937,0.130325348115314
"ENSRNOT00000081401","ENSRNOG00000005007","497770",0.51684539258107,6.25554215553432,7.43289047831771,0.0979058041110138
"ENSRNOT00000006641","ENSRNOG00000005009","497944",0.0119924839208147,2.81643227574885,0.00062737307489602,1
"ENSRNOT00000096225","ENSRNOG00000005012","317579",5.12548240610387e-15,0.45896551432855,0,1
"ENSRNOT00000106554","ENSRNOG00000005012","317579",-1.88945847453209,3.03328573612481,0.377528103326171,0.984239240509714
"ENSRNOT00000048022","ENSRNOG00000005012","317579",2.01224973674091,3.96191311931301,1.17853838451217,0.803698510420325
"ENSRNOT00000109255","ENSRNOG00000005015","54190",0.0961809680543186,4.86042384663626,0.0856417359871777,1
"ENSRNOT00000041443","ENSRNOG00000005015","54190",-7.81808663702905,-0.0707874984993149,3.57221757153119,0.372355657880458
"ENSRNOT00000097255","ENSRNOG00000005015","54190",-0.224521703401169,4.14277358669366,0.00674504248828711,1
"ENSRNOT00000107871","ENSRNOG00000005015","54190",-0.0972721467335602,5.536195180013,0.0025794906347727,1
"ENSRNOT00000006802","ENSRNOG00000005016","305502",-0.207308446705526,6.28660389864495,2.17920289085456,0.585123582257316
"ENSRNOT00000118742","ENSRNOG00000005018","24766",5.12548240610387e-15,-0.276134144591615,0,1
"ENSRNOT00000098856","ENSRNOG00000005018","24766",1.36179778027887,2.94580829546319,1.36973126858796,0.754440661641964
"ENSRNOT00000087242","ENSRNOG00000005018","24766",0.0513985918810821,2.26764564295323,0.000671574774319339,1
"ENSRNOT00000103065","ENSRNOG00000005021","295596",8.8632464800274,0.791027414877209,8.22718438820562,0.0722060965087744
"ENSRNOT00000109819","ENSRNOG00000005021","295596",-0.405522490183234,2.28532937166123,0.19893174166678,1
"ENSRNOT00000099552","ENSRNOG00000005021","295596",-1.41363842292214,0.393832472293022,0.69528117183107,0.91978948138236
"ENSRNOT00000006937","ENSRNOG00000005021","295596",-0.462389149504646,2.22389911382674,0.304609474504678,0.997394770092884
"ENSRNOT00000006708","ENSRNOG00000005024","287278",0.238962020668076,5.85938631514564,2.13670252010735,0.592492260706841
"ENSRNOT00000006699","ENSRNOG00000005031","303076",-0.439099564826564,5.17957033622621,4.2717616678619,0.293791736369013
"ENSRNOT00000006963","ENSRNOG00000005033","79558",-1.22157839407912,2.83004919854333,2.12181871596318,0.594891591061459
"ENSRNOT00000087071","ENSRNOG00000005033","79558",1.89474815363404,2.45655500344343,3.56852617540704,0.372810708559908
"ENSRNOT00000100160","ENSRNOG00000005034","314904",-0.331236885699258,1.06178575400218,0.0196110824133644,1
"ENSRNOT00000110260","ENSRNOG00000005034","314904",0.610904533269109,3.9822030811588,2.81117263654691,0.475976281397742
"ENSRNOT00000107552","ENSRNOG00000005034","314904",7.01713521029214,-0.0469892679663025,6.36444592757356,0.141292917276206
"ENSRNOT00000114625","ENSRNOG00000005034","314904",-0.0724606085997223,3.8740054050984,0.00713368573352824,1
"ENSRNOT00000006689","ENSRNOG00000005037","362186",1.88809708364437,3.02840759710641,1.67869064800785,0.681689048353259
"ENSRNOT00000085176","ENSRNOG00000005037","362186",-1.66188250968683,3.9430674439552,9.20499929013376,0.0495144736026733
"ENSRNOT00000006747","ENSRNOG00000005038","360847",0.136308189621161,4.88161798112617,0.384617727136231,0.983601965124435
"ENSRNOT00000100291","ENSRNOG00000005039","29436",1.74479223418738,2.75630765970521,1.26422517295782,0.778779703350713
"ENSRNOT00000057685","ENSRNOG00000005039","29436",0.490296343332371,0.252484885818354,0.214121229401663,1
"ENSRNOT00000006787","ENSRNOG00000005039","29436",-0.945912884148216,0.676242716371831,0.0717018690512496,1
"ENSRNOT00000006804","ENSRNOG00000005041","338401",-0.452663093204214,2.86147577651,0.479494560324365,0.970104512927299
"ENSRNOT00000059895","ENSRNOG00000005042","303029",0.109530421331734,2.86205179553812,0.0487176517879675,1
"ENSRNOT00000081878","ENSRNOG00000005043","360949",0.179041410895544,4.33930858767475,0.0459827810202746,1
"ENSRNOT00000082653","ENSRNOG00000005043","360949",-1.23531871535378,2.45663838645452,1.82599103841734,0.648164133444349
"ENSRNOT00000119809","ENSRNOG00000005043","360949",-1.16687839589033,3.91218490596338,0.622465082038374,0.936125404984695
"ENSRNOT00000006727","ENSRNOG00000005043","360949",0.190730464766789,3.91021268530512,0.118583401727449,1
"ENSRNOT00000077715","ENSRNOG00000005045","299147",-0.161856591997847,3.16633141022161,0.130145832099433,1
"ENSRNOT00000094518","ENSRNOG00000005045","299147",0.210708444231714,4.53507942417821,0.0355658560904537,1
"ENSRNOT00000112533","ENSRNOG00000005045","299147",-8.40107589939455,1.46716161651142,1.96103286635765,0.625277005231564
"ENSRNOT00000006752","ENSRNOG00000005046","366602",-0.033332868290831,6.5405618934336,0.0693123187442346,1
"ENSRNOT00000089313","ENSRNOG00000005052","314275",-0.462117755629615,5.68598002449095,5.62526155605315,0.183953465534288
"ENSRNOT00000007219","ENSRNOG00000005053","54702",-0.55988268536037,4.33192229218841,3.2680476728698,0.410853760136974
"ENSRNOT00000006776","ENSRNOG00000005058","296048",0.376863808169808,6.69404233040208,11.9697914616095,0.0155089084672103
"ENSRNOT00000006720","ENSRNOG00000005059","499762",-0.193551450635482,4.24413975519761,0.344350405466299,0.990999279340974
"ENSRNOT00000095379","ENSRNOG00000005061","299201",-0.140724452657808,3.93970266730505,0.131081028043901,1
"ENSRNOT00000007298","ENSRNOG00000005061","299201",0.0413134260364302,5.82257078976489,0.0426959872720474,1
"ENSRNOT00000046085","ENSRNOG00000005063","362750",-0.194620916827553,-0.829087160904375,0.00808507153495519,1
"ENSRNOT00000006725","ENSRNOG00000005067","298765",-0.751143952035433,6.27841803102077,17.1964194332289,0.00159095185683294
"ENSRNOT00000033653","ENSRNOG00000005070","296532",-0.330921734421699,2.89731255099387,0.25690607995427,1
"ENSRNOT00000081816","ENSRNOG00000005070","296532",0.76743333871152,1.65155698561331,0.315088176600199,0.99576594959028
"ENSRNOT00000006774","ENSRNOG00000005074","499798",0.210104236242089,3.858015595586,0.227762392332082,1
"ENSRNOT00000006805","ENSRNOG00000005076","302810",-0.350820194738981,4.18315050462745,0.912663100895816,0.869388893445974
"ENSRNOT00000098708","ENSRNOG00000005081","64039",-2.08315211588193,2.91935254447584,1.0899283127187,0.824396162480827
"ENSRNOT00000067317","ENSRNOG00000005081","64039",0.830805948226171,2.54163852747573,0.221527488171841,1
"ENSRNOT00000096966","ENSRNOG00000005081","64039",0.375468774481123,3.52796016398378,0.176106299484196,1
"ENSRNOT00000007333","ENSRNOG00000005082","364081",0.0589339745351424,5.52687486074409,0.0969789027285834,1
"ENSRNOT00000117578","ENSRNOG00000005083","296410",0.0585415819801728,4.68515731145667,0.0299287602543767,1
"ENSRNOT00000006884","ENSRNOG00000005083","296410",0.0985256320293239,5.05018513810659,0.203622683401811,1
"ENSRNOT00000006824","ENSRNOG00000005087","362686",-0.478325230558116,5.19427838642607,1.56860757388728,0.704376173427999
"ENSRNOT00000107193","ENSRNOG00000005087","362686",-0.722895439529898,4.87427648346205,2.86680785243195,0.466871044518764
"ENSRNOT00000006969","ENSRNOG00000005093","498233",-1.53728915439611,2.57308974847098,6.67465575982462,0.127330280186022
"ENSRNOT00000007414","ENSRNOG00000005096","171439",-0.675741770276056,5.55777306871312,10.0402695715835,0.0351604846746124
"ENSRNOT00000068351","ENSRNOG00000005099","303194",0.123665291336679,4.57819881196696,0.138582830074952,1
"ENSRNOT00000086221","ENSRNOG00000005101","100912115",0.129853481062169,4.06502130798423,0.00389051576481947,1
"ENSRNOT00000059318","ENSRNOG00000005101","100912115",-0.10814934951377,2.23160119074882,0.00224671315241309,1
"ENSRNOT00000059335","ENSRNOG00000005101","100912115",0.804829163736875,3.20523343970985,0.23535138636424,1
"ENSRNOT00000006995","ENSRNOG00000005101","100912115",-0.295311056204331,2.47824213712466,0.00742727631912743,1
"ENSRNOT00000077435","ENSRNOG00000005101","100912115",-1.39538109240059,3.19787969152443,1.61268810752655,0.692905718154813
"ENSRNOT00000006903","ENSRNOG00000005102","299707",0.287801596706731,4.65260451009345,0.866881880967036,0.880055215773395
"ENSRNOT00000100629","ENSRNOG00000005102","299707",1.40627172924364,-0.0513061077799581,0.167187978435194,1
"ENSRNOT00000107294","ENSRNOG00000005102","299707",0.577422629766748,1.88703691259455,0.283955106948927,1
"ENSRNOT00000007246","ENSRNOG00000005107","287834",0.959548621054878,3.88302981203823,0.506335651341395,0.965407487186128
"ENSRNOT00000104127","ENSRNOG00000005107","287834",0.775672595590388,2.42571005483465,0.157234319394568,1
"ENSRNOT00000034730","ENSRNOG00000005108","83725",1.277095659098,5.48574875050251,36.1513596589094,2.3811851744018e-07
"ENSRNOT00000006876","ENSRNOG00000005111","366153",0.0268000305566244,2.18557653139613,0.00157395011138028,1
"ENSRNOT00000006964","ENSRNOG00000005115","304648",-0.478623494387786,3.94963361445105,0.947820099473155,0.85978398728411
"ENSRNOT00000115185","ENSRNOG00000005115","304648",-0.139603648395734,4.21250332124272,0.240039945868437,1
"ENSRNOT00000006841","ENSRNOG00000005122","314061",0.0409423779696737,3.01345687925483,0.00802355050695258,1
"ENSRNOT00000114447","ENSRNOG00000005123","362905",2.47608024067105,0.29322357293624,0.560959319948751,0.94997206027399
"ENSRNOT00000115694","ENSRNOG00000005123","362905",0.0814915821321583,4.95752184810519,0.0934976795816169,1
"ENSRNOT00000108174","ENSRNOG00000005126","298906",8.21621882728966,-0.812448386012175,7.96731866282615,0.080368726296727
"ENSRNOT00000109304","ENSRNOG00000005126","298906",-2.03310520328644,1.06036633238412,0.935168400825148,0.863070958130538
"ENSRNOT00000007071","ENSRNOG00000005126","298906",-0.703782274723795,2.55384576051513,0.671645869073442,0.925693352900052
"ENSRNOT00000101737","ENSRNOG00000005126","298906",1.14575745350142,0.67278433182628,0.240888935326499,1
"ENSRNOT00000090057","ENSRNOG00000005129","500847",-0.0214151370723666,6.19975234656758,0.01772214464836,1
"ENSRNOT00000095078","ENSRNOG00000005130","360975",-1.46604908476059,1.47043815012576,0.14978826011286,1
"ENSRNOT00000101150","ENSRNOG00000005130","360975",-0.0507601272455117,4.05009722470343,0.00122513974322302,1
"ENSRNOT00000083394","ENSRNOG00000005130","360975",-2.293148353366,1.01969498099961,0.401108746172754,0.982766205990478
"ENSRNOT00000057199","ENSRNOG00000005130","360975",0.437456248108576,6.78227696522864,7.88559513518938,0.0828904776112948
"ENSRNOT00000082438","ENSRNOG00000005132","311536",8.03770762808201,-0.407808335537062,2.21524512062947,0.578844381396092
"ENSRNOT00000006828","ENSRNOG00000005132","311536",-0.777536291958421,1.85735209218775,0.305771679467256,0.997196270284384
"ENSRNOT00000050070","ENSRNOG00000005133","29477",0.0944669353355575,1.35960613415699,0.00407961867459505,1
"ENSRNOT00000092483","ENSRNOG00000005133","29477",1.31200592884472,1.68275255485767,0.541613872682845,0.95570004382464
"ENSRNOT00000115998","ENSRNOG00000005133","29477",1.0778634464374,6.45277018002605,7.6975032840393,0.0885280083612481
"ENSRNOT00000045127","ENSRNOG00000005133","29477",0.25861288571315,4.24418411733771,0.466583659196576,0.972347018246001
"ENSRNOT00000111184","ENSRNOG00000005133","29477",-0.377595631697005,1.52154796818092,0.0616970023831556,1
"ENSRNOT00000100910","ENSRNOG00000005133","29477",1.25922412905967,2.92989623316696,0.322336440725763,0.994311133645818
"ENSRNOT00000006947","ENSRNOG00000005133","29477",0.110475910746429,6.41026865020577,0.0686718148602381,1
"ENSRNOT00000092428","ENSRNOG00000005133","29477",0.58971410144892,2.39966715991616,1.06730158842129,0.83146780009432
"ENSRNOT00000114369","ENSRNOG00000005135","501559",-0.0502124739606185,3.70732623814511,0.0145423187853453,1
"ENSRNOT00000006867","ENSRNOG00000005135","501559",-0.419723430368729,2.50738813031916,0.0708319312080832,1
"ENSRNOT00000079327","ENSRNOG00000005138","140607",-2.53764717461687,1.63748695382392,1.38823268371978,0.749189113800547
"ENSRNOT00000067774","ENSRNOG00000005138","140607",0.19112218877798,6.89210839298784,3.05844478492543,0.439311009381505
"ENSRNOT00000006852","ENSRNOG00000005141","498411",-0.774886504041271,4.30819040739753,6.53892864313368,0.133208925892508
"ENSRNOT00000095621","ENSRNOG00000005144","362722",-1.728584634675,2.75189602772833,1.79862405647882,0.654056743358595
"ENSRNOT00000006836","ENSRNOG00000005144","362722",-1.21306540091827,1.35518371920285,0.701090057686315,0.918910881741932
"ENSRNOT00000108602","ENSRNOG00000005144","362722",0.497635848030533,2.14217384521027,0.148420756881187,1
"ENSRNOT00000006911","ENSRNOG00000005147","681091",0.255909303119754,3.73875172969886,0.309971673436719,0.996536308657261
"ENSRNOT00000006833","ENSRNOG00000005148","366229",1.44048412687195,0.753385056811105,0.728463707088604,0.912195006581788
"ENSRNOT00000007223","ENSRNOG00000005149","116482",-0.327585588643832,5.29225738791314,1.87670812594145,0.638650475433353
"ENSRNOT00000109426","ENSRNOG00000005149","116482",-0.205233305932692,4.08174951473689,0.245739666959958,1
"ENSRNOT00000006953","ENSRNOG00000005151","298767",0.429920456147511,3.48562051259566,0.157695896363286,1
"ENSRNOT00000094199","ENSRNOG00000005151","298767",-4.98334455341497,1.56238271684439,2.25636317860547,0.571864207247003
"ENSRNOT00000066676","ENSRNOG00000005157","83712",-0.132848854158751,8.75383596729,1.99223559460234,0.620523556596846
"ENSRNOT00000006966","ENSRNOG00000005159","315069",-0.0456180160612028,1.21128862140625,0.00221825756648819,1
"ENSRNOT00000006984","ENSRNOG00000005165","497918",0.0372522364792459,5.49337987009163,0.0431673452044059,1
"ENSRNOT00000006872","ENSRNOG00000005174","691678",0.989440276804399,2.89187157807837,0.146531647620382,1
"ENSRNOT00000110911","ENSRNOG00000005174","691678",0.220382151022404,4.13118922841876,0.0147779716463319,1
"ENSRNOT00000006913","ENSRNOG00000005175","81536",-0.947522367804003,4.52674548856187,10.2969306129038,0.0317538630453809
"ENSRNOT00000045285","ENSRNOG00000005176","317508",0.768693231070818,4.27419093003876,0.280400719490295,1
"ENSRNOT00000108099","ENSRNOG00000005176","317508",-0.700296426395166,4.62642109191185,0.65433866529548,0.928549838524005
"ENSRNOT00000110899","ENSRNOG00000005176","317508",1.26331384801461,3.31008500649253,0.460284145032109,0.972767135514577
